Year,Month,Country,Branch,Product,SalesQuantity,Revenue,EmployeeCount,ProductPrice
2022,3,Egypt,Giza,Televisions,160,139715.2,27,873.22
2022,3,Egypt,Giza,Smartphones,45,63341.55,16,1407.59
2022,3,Egypt,Giza,Laptops,104,56094.48,45,539.37
2022,3,Egypt,Giza,Tablets,44,39216.76,34,891.29
2022,3,Egypt,Giza,Headphones,188,214592.6,6,1141.45
2022,3,Egypt,Alexandria,Televisions,109,44211.49,46,405.61
2022,3,Egypt,Alexandria,Smartphones,63,12600.0,22,200.0
2022,3,Egypt,Alexandria,Laptops,71,5373.28,17,75.68
2022,3,Egypt,Alexandria,Tablets,55,78218.8,31,1422.16
2022,3,Egypt,Alexandria,Headphones,198,83740.14,6,422.93
2022,3,Egypt,Faiyum,Televisions,127,137342.88,33,1081.44
2022,3,Egypt,Faiyum,Smartphones,103,124781.41,28,1211.47
2022,3,Egypt,Faiyum,Laptops,91,11428.69,5,125.59
2022,3,Egypt,Faiyum,Tablets,200,255470.0,8,1277.35
2022,3,Egypt,Faiyum,Headphones,196,208048.12,27,1061.47
2022,3,Turkey,Istanbul,Televisions,81,74157.12,17,915.52
2022,3,Turkey,Istanbul,Smartphones,53,71604.06,41,1351.02
2022,3,Turkey,Istanbul,Laptops,138,91147.62,36,660.49
2022,3,Turkey,Istanbul,Tablets,32,42636.8,45,1332.4
2022,3,Turkey,Istanbul,Headphones,108,119500.92,15,1106.49
2022,3,Turkey,Bursa,Televisions,16,5128.64,6,320.54
2022,3,Turkey,Bursa,Smartphones,67,53281.08,36,795.24
2022,3,Turkey,Bursa,Laptops,119,81209.17,5,682.43
2022,3,Turkey,Bursa,Tablets,129,13788.81,28,106.89
2022,3,Turkey,Bursa,Headphones,109,116108.98,9,1065.22
2022,3,Turkey,Ankara,Televisions,48,15293.76,22,318.62
2022,3,Turkey,Ankara,Smartphones,120,87954.0,18,732.95
2022,3,Turkey,Ankara,Laptops,141,188550.84,47,1337.24
2022,3,Turkey,Ankara,Tablets,78,72465.12,11,929.04
2022,3,Turkey,Ankara,Headphones,150,219264.0,46,1461.76
2022,3,Turkey,Antalya,Televisions,74,47753.68,45,645.32
2022,3,Turkey,Antalya,Smartphones,129,192571.2,31,1492.8
2022,3,Turkey,Antalya,Laptops,177,210690.18,17,1190.34
2022,3,Turkey,Antalya,Tablets,149,222039.8,42,1490.2
2022,3,Turkey,Antalya,Headphones,186,71613.72,40,385.02
2022,3,Oman,Muscat,Televisions,53,36301.82,20,684.94
2022,3,Oman,Muscat,Smartphones,132,177562.44,17,1345.17
2022,3,Oman,Muscat,Laptops,185,184110.15,39,995.19
2022,3,Oman,Muscat,Tablets,186,29551.68,17,158.88
2022,3,Oman,Muscat,Headphones,100,119044.0,13,1190.44
2022,3,Oman,Sohar,Televisions,109,97030.71,10,890.19
2022,3,Oman,Sohar,Smartphones,140,153200.6,37,1094.29
2022,3,Oman,Sohar,Laptops,123,146080.95,13,1187.65
2022,3,Oman,Sohar,Tablets,131,121663.63,25,928.73
2022,3,Oman,Sohar,Headphones,161,232578.99,41,1444.59
2022,3,USA,Austin,Televisions,168,157503.36,36,937.52
2022,3,USA,Austin,Smartphones,91,70488.6,25,774.6
2022,3,USA,Austin,Laptops,123,183881.31,22,1494.97
2022,3,USA,Austin,Tablets,75,70773.0,35,943.64
2022,3,USA,Austin,Headphones,42,45358.32,20,1079.96
2022,3,USA,New York,Televisions,32,42384.0,48,1324.5
2022,3,USA,New York,Smartphones,92,120429.84,50,1309.02
2022,3,USA,New York,Laptops,165,88672.65,44,537.41
2022,3,USA,New York,Tablets,59,13425.45,43,227.55
2022,3,USA,New York,Headphones,181,93806.87,34,518.27
2022,3,USA,Chicago,Televisions,165,211856.7,25,1283.98
2022,3,USA,Chicago,Smartphones,142,60497.68,14,426.04
2022,3,USA,Chicago,Laptops,193,136989.47,42,709.79
2022,3,USA,Chicago,Tablets,108,110482.92,43,1022.99
2022,3,USA,Chicago,Headphones,24,12018.72,32,500.78
2022,4,Egypt,Cairo,Televisions,200,124460.0,11,622.3
2022,4,Egypt,Cairo,Smartphones,95,10629.55,45,111.89
2022,4,Egypt,Cairo,Laptops,146,135489.46,20,928.01
2022,4,Egypt,Cairo,Tablets,142,49116.38,44,345.89
2022,4,Egypt,Cairo,Headphones,171,135072.9,9,789.9
2022,4,Egypt,Giza,Televisions,20,12164.2,47,608.21
2022,4,Egypt,Giza,Smartphones,17,10491.04,6,617.12
2022,4,Egypt,Giza,Laptops,91,127653.89,22,1402.79
2022,4,Egypt,Giza,Tablets,106,115669.32,35,1091.22
2022,4,Egypt,Giza,Headphones,39,20740.2,5,531.8
2022,4,Egypt,Alexandria,Televisions,122,153712.68,27,1259.94
2022,4,Egypt,Alexandria,Smartphones,73,73105.85,35,1001.45
2022,4,Egypt,Alexandria,Laptops,152,18024.16,31,118.58
2022,4,Egypt,Alexandria,Tablets,111,60072.09,10,541.19
2022,4,Egypt,Alexandria,Headphones,82,7275.86,46,88.73
2022,4,Egypt,Faiyum,Televisions,19,14130.49,12,743.71
2022,4,Egypt,Faiyum,Smartphones,39,5742.75,21,147.25
2022,4,Egypt,Faiyum,Laptops,143,157181.31,44,1099.17
2022,4,Egypt,Faiyum,Tablets,15,11192.4,39,746.16
2022,4,Egypt,Faiyum,Headphones,191,129920.11,13,680.21
2022,4,Turkey,Istanbul,Televisions,167,167163.66,7,1000.98
2022,4,Turkey,Istanbul,Smartphones,72,24197.04,26,336.07
2022,4,Turkey,Istanbul,Laptops,29,6590.83,47,227.27
2022,4,Turkey,Istanbul,Tablets,33,23578.17,22,714.49
2022,4,Turkey,Istanbul,Headphones,53,37567.46,40,708.82
2022,4,Turkey,Bursa,Televisions,14,2843.12,28,203.08
2022,4,Turkey,Bursa,Smartphones,185,40796.2,43,220.52
2022,4,Turkey,Bursa,Laptops,162,114655.5,33,707.75
2022,4,Turkey,Bursa,Tablets,49,12969.32,13,264.68
2022,4,Turkey,Bursa,Headphones,25,8953.75,35,358.15
2022,4,Turkey,Ankara,Televisions,161,32652.41,18,202.81
2022,4,Turkey,Ankara,Smartphones,129,63901.44,49,495.36
2022,4,Turkey,Ankara,Laptops,94,85920.7,42,914.05
2022,4,Turkey,Ankara,Tablets,59,47378.77,6,803.03
2022,4,Turkey,Ankara,Headphones,115,109715.75,27,954.05
2022,4,Turkey,Antalya,Televisions,124,84785.0,25,683.75
2022,4,Turkey,Antalya,Smartphones,162,127947.6,34,789.8
2022,4,Turkey,Antalya,Laptops,31,1729.8,5,55.8
2022,4,Turkey,Antalya,Tablets,166,215985.92,42,1301.12
2022,4,Turkey,Antalya,Headphones,131,93194.71,12,711.41
2022,4,Oman,Muscat,Televisions,126,158422.32,49,1257.32
2022,4,Oman,Muscat,Smartphones,182,227942.26,37,1252.43
2022,4,Oman,Muscat,Laptops,198,242482.68,12,1224.66
2022,4,Oman,Muscat,Tablets,111,106633.26,32,960.66
2022,4,Oman,Muscat,Headphones,170,209645.7,46,1233.21
2022,4,Oman,Sohar,Televisions,109,67000.12,17,614.68
2022,4,Oman,Sohar,Smartphones,21,12424.65,41,591.65
2022,4,Oman,Sohar,Laptops,53,51037.41,25,962.97
2022,4,Oman,Sohar,Tablets,75,22663.5,19,302.18
2022,4,Oman,Sohar,Headphones,173,156225.92,6,903.04
2022,4,USA,Austin,Televisions,130,131545.7,46,1011.89
2022,4,USA,Austin,Smartphones,16,2685.92,37,167.87
2022,4,USA,Austin,Laptops,63,37684.71,22,598.17
2022,4,USA,Austin,Tablets,188,147987.96,20,787.17
2022,4,USA,Austin,Headphones,115,147434.6,42,1282.04
2022,4,USA,New York,Televisions,76,94202.76,14,1239.51
2022,4,USA,New York,Smartphones,131,191113.28,39,1458.88
2022,4,USA,New York,Laptops,89,77650.72,36,872.48
2022,4,USA,New York,Tablets,139,98592.7,13,709.3
2022,4,USA,New York,Headphones,167,250292.92,45,1498.76
2022,4,USA,Chicago,Televisions,160,70763.2,5,442.27
2022,4,USA,Chicago,Smartphones,135,170287.65,12,1261.39
2022,4,USA,Chicago,Laptops,166,85680.9,38,516.15
2022,4,USA,Chicago,Tablets,91,93861.95,11,1031.45
2022,4,USA,Chicago,Headphones,165,21750.3,28,131.82
2022,5,Egypt,Cairo,Televisions,118,145145.9,9,1230.05
2022,5,Egypt,Cairo,Smartphones,102,21315.96,33,208.98
2022,5,Egypt,Cairo,Laptops,135,92063.25,31,681.95
2022,5,Egypt,Cairo,Tablets,40,57287.6,41,1432.19
2022,5,Egypt,Cairo,Headphones,42,4391.1,20,104.55
2022,5,Egypt,Giza,Televisions,137,36363.91,36,265.43
2022,5,Egypt,Giza,Smartphones,59,8211.62,21,139.18
2022,5,Egypt,Giza,Laptops,140,82607.0,32,590.05
2022,5,Egypt,Giza,Tablets,118,91064.14,22,771.73
2022,5,Egypt,Giza,Headphones,30,26086.5,43,869.55
2022,5,Egypt,Alexandria,Televisions,88,102702.16,17,1167.07
2022,5,Egypt,Alexandria,Smartphones,40,5777.2,22,144.43
2022,5,Egypt,Alexandria,Laptops,135,7317.0,46,54.2
2022,5,Egypt,Alexandria,Tablets,43,34098.14,24,792.98
2022,5,Egypt,Alexandria,Headphones,61,51684.69,38,847.29
2022,5,Egypt,Faiyum,Televisions,89,66651.21,48,748.89
2022,5,Egypt,Faiyum,Smartphones,181,127827.63,11,706.23
2022,5,Egypt,Faiyum,Laptops,64,5667.2,13,88.55
2022,5,Egypt,Faiyum,Tablets,89,98299.61,22,1104.49
2022,5,Egypt,Faiyum,Headphones,87,87163.56,18,1001.88
2022,5,Turkey,Istanbul,Televisions,13,15176.33,20,1167.41
2022,5,Turkey,Istanbul,Smartphones,39,17402.19,50,446.21
2022,5,Turkey,Istanbul,Laptops,59,46509.7,5,788.3
2022,5,Turkey,Istanbul,Tablets,79,34577.51,30,437.69
2022,5,Turkey,Istanbul,Headphones,94,28031.74,34,298.21
2022,5,Turkey,Bursa,Televisions,54,32457.78,30,601.07
2022,5,Turkey,Bursa,Smartphones,29,30534.68,6,1052.92
2022,5,Turkey,Bursa,Laptops,108,104457.6,27,967.2
2022,5,Turkey,Bursa,Tablets,170,132113.8,18,777.14
2022,5,Turkey,Bursa,Headphones,181,185476.13,46,1024.73
2022,5,Turkey,Ankara,Televisions,65,69555.2,15,1070.08
2022,5,Turkey,Ankara,Smartphones,33,15328.83,49,464.51
2022,5,Turkey,Ankara,Laptops,171,128403.9,26,750.9
2022,5,Turkey,Ankara,Tablets,166,62236.72,27,374.92
2022,5,Turkey,Ankara,Headphones,39,54142.92,7,1388.28
2022,5,Turkey,Antalya,Televisions,180,230137.2,27,1278.54
2022,5,Turkey,Antalya,Smartphones,199,235100.59,48,1181.41
2022,5,Turkey,Antalya,Laptops,35,21009.8,25,600.28
2022,5,Turkey,Antalya,Tablets,181,35651.57,29,196.97
2022,5,Turkey,Antalya,Headphones,141,17025.75,44,120.75
2022,5,Oman,Muscat,Televisions,65,95381.0,8,1467.4
2022,5,Oman,Muscat,Smartphones,42,43566.18,42,1037.29
2022,5,Oman,Muscat,Laptops,91,127780.38,28,1404.18
2022,5,Oman,Muscat,Tablets,191,34022.83,46,178.13
2022,5,Oman,Muscat,Headphones,77,114835.49,45,1491.37
2022,5,Oman,Sohar,Televisions,99,53023.41,8,535.59
2022,5,Oman,Sohar,Smartphones,39,31601.7,34,810.3
2022,5,Oman,Sohar,Laptops,72,13902.48,17,193.09
2022,5,Oman,Sohar,Tablets,124,51554.24,50,415.76
2022,5,Oman,Sohar,Headphones,33,3201.99,16,97.03
2022,5,USA,Austin,Televisions,197,157003.09,32,796.97
2022,5,USA,Austin,Smartphones,100,132560.0,33,1325.6
2022,5,USA,Austin,Laptops,107,74927.82,14,700.26
2022,5,USA,Austin,Tablets,72,78069.6,12,1084.3
2022,5,USA,Austin,Headphones,12,2417.4,46,201.45
2022,5,USA,New York,Televisions,143,57231.46,16,400.22
2022,5,USA,New York,Smartphones,151,99148.11,42,656.61
2022,5,USA,New York,Laptops,15,1158.9,18,77.26
2022,5,USA,New York,Tablets,117,39602.16,18,338.48
2022,5,USA,New York,Headphones,116,160856.04,43,1386.69
2022,5,USA,Chicago,Televisions,129,183065.19,24,1419.11
2022,5,USA,Chicago,Smartphones,186,171103.26,41,919.91
2022,5,USA,Chicago,Laptops,68,22614.76,11,332.57
2022,5,USA,Chicago,Tablets,60,23590.8,41,393.18
2022,5,USA,Chicago,Headphones,66,94043.4,43,1424.9
2022,6,Egypt,Cairo,Televisions,81,80143.83,12,989.43
2022,6,Egypt,Cairo,Smartphones,156,202271.16,37,1296.61
2022,6,Egypt,Cairo,Laptops,162,76114.08,15,469.84
2022,6,Egypt,Cairo,Tablets,169,196724.45,9,1164.05
2022,6,Egypt,Cairo,Headphones,167,38617.08,8,231.24
2022,6,Egypt,Giza,Televisions,101,6017.58,32,59.58
2022,6,Egypt,Giza,Smartphones,182,72452.38,22,398.09
2022,6,Egypt,Giza,Laptops,122,53128.56,20,435.48
2022,6,Egypt,Giza,Tablets,104,101622.56,47,977.14
2022,6,Egypt,Giza,Headphones,69,7957.08,43,115.32
2022,6,Egypt,Alexandria,Televisions,152,168609.04,22,1109.27
2022,6,Egypt,Alexandria,Smartphones,38,9528.88,20,250.76
2022,6,Egypt,Alexandria,Laptops,181,187414.64,39,1035.44
2022,6,Egypt,Alexandria,Tablets,185,202898.75,18,1096.75
2022,6,Egypt,Alexandria,Headphones,43,8117.11,6,188.77
2022,6,Egypt,Faiyum,Televisions,97,113106.85,40,1166.05
2022,6,Egypt,Faiyum,Smartphones,118,134641.54,21,1141.03
2022,6,Egypt,Faiyum,Laptops,92,134918.92,8,1466.51
2022,6,Egypt,Faiyum,Tablets,30,32793.3,17,1093.11
2022,6,Egypt,Faiyum,Headphones,162,213277.86,16,1316.53
2022,6,Turkey,Istanbul,Televisions,187,249557.11,22,1334.53
2022,6,Turkey,Istanbul,Smartphones,183,249161.82,43,1361.54
2022,6,Turkey,Istanbul,Laptops,110,130795.5,38,1189.05
2022,6,Turkey,Istanbul,Tablets,123,72241.59,15,587.33
2022,6,Turkey,Istanbul,Headphones,89,42369.34,8,476.06
2022,6,Turkey,Bursa,Televisions,149,61988.47,45,416.03
2022,6,Turkey,Bursa,Smartphones,70,90441.4,48,1292.02
2022,6,Turkey,Bursa,Laptops,198,252168.84,47,1273.58
2022,6,Turkey,Bursa,Tablets,79,11432.88,39,144.72
2022,6,Turkey,Bursa,Headphones,128,122167.04,11,954.43
2022,6,Turkey,Ankara,Televisions,99,9942.57,18,100.43
2022,6,Turkey,Ankara,Smartphones,176,216673.6,17,1231.1
2022,6,Turkey,Ankara,Laptops,18,6744.78,36,374.71
2022,6,Turkey,Ankara,Tablets,148,65149.6,48,440.2
2022,6,Turkey,Ankara,Headphones,49,13775.37,44,281.13
2022,6,Turkey,Antalya,Televisions,190,95015.2,29,500.08
2022,6,Turkey,Antalya,Smartphones,82,85016.78,24,1036.79
2022,6,Turkey,Antalya,Laptops,180,198064.8,12,1100.36
2022,6,Turkey,Antalya,Tablets,116,154083.96,5,1328.31
2022,6,Turkey,Antalya,Headphones,155,165758.55,8,1069.41
2022,6,Oman,Muscat,Televisions,153,23275.89,43,152.13
2022,6,Oman,Muscat,Smartphones,194,20110.04,45,103.66
2022,6,Oman,Muscat,Laptops,109,75332.08,31,691.12
2022,6,Oman,Muscat,Tablets,184,167451.04,5,910.06
2022,6,Oman,Muscat,Headphones,165,14559.6,49,88.24
2022,6,Oman,Sohar,Televisions,152,67039.6,38,441.05
2022,6,Oman,Sohar,Smartphones,158,20434.14,42,129.33
2022,6,Oman,Sohar,Laptops,55,18746.2,21,340.84
2022,6,Oman,Sohar,Tablets,130,19423.3,19,149.41
2022,6,Oman,Sohar,Headphones,74,66789.44,43,902.56
2022,6,USA,Austin,Televisions,119,31039.96,16,260.84
2022,6,USA,Austin,Smartphones,128,21510.4,17,168.05
2022,6,USA,Austin,Laptops,137,175914.85,8,1284.05
2022,6,USA,Austin,Tablets,84,63347.76,44,754.14
2022,6,USA,Austin,Headphones,147,134091.93,46,912.19
2022,6,USA,New York,Televisions,15,6658.5,17,443.9
2022,6,USA,New York,Smartphones,99,117849.6,17,1190.4
2022,6,USA,New York,Laptops,154,200424.84,25,1301.46
2022,6,USA,New York,Tablets,141,146824.71,14,1041.31
2022,6,USA,New York,Headphones,27,36213.21,10,1341.23
2022,6,USA,Chicago,Televisions,62,39112.08,14,630.84
2022,6,USA,Chicago,Smartphones,87,107156.16,23,1231.68
2022,6,USA,Chicago,Laptops,93,54231.09,38,583.13
2022,6,USA,Chicago,Tablets,64,34058.88,14,532.17
2022,6,USA,Chicago,Headphones,27,8137.8,28,301.4
2022,7,Egypt,Cairo,Televisions,197,206532.83,30,1048.39
2022,7,Egypt,Cairo,Smartphones,112,117735.52,28,1051.21
2022,7,Egypt,Cairo,Laptops,105,43546.65,13,414.73
2022,7,Egypt,Cairo,Tablets,46,57679.86,16,1253.91
2022,7,Egypt,Cairo,Headphones,66,8528.52,40,129.22
2022,7,Egypt,Giza,Televisions,90,87064.2,44,967.38
2022,7,Egypt,Giza,Smartphones,99,81524.52,31,823.48
2022,7,Egypt,Giza,Laptops,159,70354.32,44,442.48
2022,7,Egypt,Giza,Tablets,74,91728.18,7,1239.57
2022,7,Egypt,Giza,Headphones,118,73830.24,14,625.68
2022,7,Egypt,Alexandria,Televisions,134,126824.3,17,946.45
2022,7,Egypt,Alexandria,Smartphones,158,23219.68,31,146.96
2022,7,Egypt,Alexandria,Laptops,50,69349.0,36,1386.98
2022,7,Egypt,Alexandria,Tablets,99,80733.51,39,815.49
2022,7,Egypt,Alexandria,Headphones,111,34493.25,33,310.75
2022,7,Egypt,Faiyum,Televisions,116,61928.92,12,533.87
2022,7,Egypt,Faiyum,Smartphones,184,108129.44,40,587.66
2022,7,Egypt,Faiyum,Laptops,32,32656.96,25,1020.53
2022,7,Egypt,Faiyum,Tablets,148,209189.12,28,1413.44
2022,7,Egypt,Faiyum,Headphones,46,55503.6,45,1206.6
2022,7,Turkey,Istanbul,Televisions,182,263046.42,39,1445.31
2022,7,Turkey,Istanbul,Smartphones,37,13525.35,25,365.55
2022,7,Turkey,Istanbul,Laptops,47,13146.84,36,279.72
2022,7,Turkey,Istanbul,Tablets,106,40676.44,44,383.74
2022,7,Turkey,Istanbul,Headphones,192,16782.72,27,87.41
2022,7,Turkey,Bursa,Televisions,139,177338.98,7,1275.82
2022,7,Turkey,Bursa,Smartphones,171,123768.09,21,723.79
2022,7,Turkey,Bursa,Laptops,90,53818.2,25,597.98
2022,7,Turkey,Bursa,Tablets,172,199631.8,21,1160.65
2022,7,Turkey,Bursa,Headphones,150,132408.0,6,882.72
2022,7,Turkey,Ankara,Televisions,31,43823.46,8,1413.66
2022,7,Turkey,Ankara,Smartphones,122,136040.98,17,1115.09
2022,7,Turkey,Ankara,Laptops,148,138227.56,40,933.97
2022,7,Turkey,Ankara,Tablets,151,118992.53,14,788.03
2022,7,Turkey,Ankara,Headphones,54,22623.3,31,418.95
2022,7,Turkey,Antalya,Televisions,172,50478.56,46,293.48
2022,7,Turkey,Antalya,Smartphones,113,42567.1,32,376.7
2022,7,Turkey,Antalya,Laptops,56,32570.16,37,581.61
2022,7,Turkey,Antalya,Tablets,41,3738.38,10,91.18
2022,7,Turkey,Antalya,Headphones,15,3162.9,5,210.86
2022,7,Oman,Muscat,Televisions,63,26013.33,31,412.91
2022,7,Oman,Muscat,Smartphones,193,213604.68,5,1106.76
2022,7,Oman,Muscat,Laptops,160,202209.6,42,1263.81
2022,7,Oman,Muscat,Tablets,138,13642.68,45,98.86
2022,7,Oman,Muscat,Headphones,36,14506.2,47,402.95
2022,7,Oman,Sohar,Televisions,170,192132.3,8,1130.19
2022,7,Oman,Sohar,Smartphones,129,106310.19,18,824.11
2022,7,Oman,Sohar,Laptops,126,184136.4,39,1461.4
2022,7,Oman,Sohar,Tablets,173,161011.1,14,930.7
2022,7,Oman,Sohar,Headphones,163,94016.77,45,576.79
2022,7,USA,Austin,Televisions,164,194423.64,39,1185.51
2022,7,USA,Austin,Smartphones,65,96608.85,7,1486.29
2022,7,USA,Austin,Laptops,35,26962.25,44,770.35
2022,7,USA,Austin,Tablets,158,119865.12,48,758.64
2022,7,USA,Austin,Headphones,32,3588.8,22,112.15
2022,7,USA,New York,Televisions,24,16456.32,48,685.68
2022,7,USA,New York,Smartphones,71,49537.41,39,697.71
2022,7,USA,New York,Laptops,91,96995.99,35,1065.89
2022,7,USA,New York,Tablets,152,20331.52,26,133.76
2022,7,USA,New York,Headphones,124,100112.64,25,807.36
2022,7,USA,Chicago,Televisions,30,2889.3,9,96.31
2022,7,USA,Chicago,Smartphones,54,35148.06,30,650.89
2022,7,USA,Chicago,Laptops,195,151366.8,33,776.24
2022,7,USA,Chicago,Tablets,169,141170.77,24,835.33
2022,7,USA,Chicago,Headphones,87,60485.01,24,695.23
2022,8,Egypt,Cairo,Televisions,151,63794.48,47,422.48
2022,8,Egypt,Cairo,Smartphones,166,159540.94,46,961.09
2022,8,Egypt,Cairo,Laptops,43,20803.4,37,483.8
2022,8,Egypt,Cairo,Tablets,83,102643.61,15,1236.67
2022,8,Egypt,Cairo,Headphones,191,261251.71,50,1367.81
2022,8,Egypt,Giza,Televisions,99,7520.04,48,75.96
2022,8,Egypt,Giza,Smartphones,40,57589.6,25,1439.74
2022,8,Egypt,Giza,Laptops,54,38348.1,31,710.15
2022,8,Egypt,Giza,Tablets,158,106515.7,14,674.15
2022,8,Egypt,Giza,Headphones,115,91013.3,33,791.42
2022,8,Egypt,Alexandria,Televisions,199,236686.62,37,1189.38
2022,8,Egypt,Alexandria,Smartphones,138,136120.44,37,986.38
2022,8,Egypt,Alexandria,Laptops,193,123537.37,17,640.09
2022,8,Egypt,Alexandria,Tablets,36,52490.52,6,1458.07
2022,8,Egypt,Alexandria,Headphones,79,45810.52,44,579.88
2022,8,Egypt,Faiyum,Televisions,105,66125.85,24,629.77
2022,8,Egypt,Faiyum,Smartphones,133,7873.6,14,59.2
2022,8,Egypt,Faiyum,Laptops,186,92360.16,17,496.56
2022,8,Egypt,Faiyum,Tablets,29,21206.54,26,731.26
2022,8,Egypt,Faiyum,Headphones,83,19428.64,43,234.08
2022,8,Turkey,Istanbul,Televisions,32,23339.84,31,729.37
2022,8,Turkey,Istanbul,Smartphones,92,95207.12,45,1034.86
2022,8,Turkey,Istanbul,Laptops,181,36938.48,10,204.08
2022,8,Turkey,Istanbul,Tablets,107,108351.41,38,1012.63
2022,8,Turkey,Istanbul,Headphones,76,95220.4,37,1252.9
2022,8,Turkey,Bursa,Televisions,119,47527.41,49,399.39
2022,8,Turkey,Bursa,Smartphones,173,194343.01,49,1123.37
2022,8,Turkey,Bursa,Laptops,136,41269.2,26,303.45
2022,8,Turkey,Bursa,Tablets,20,11121.4,23,556.07
2022,8,Turkey,Bursa,Headphones,101,73494.67,41,727.67
2022,8,Turkey,Ankara,Televisions,33,41920.23,26,1270.31
2022,8,Turkey,Ankara,Smartphones,84,71315.16,35,848.99
2022,8,Turkey,Ankara,Laptops,144,73016.64,8,507.06
2022,8,Turkey,Ankara,Tablets,172,176040.28,18,1023.49
2022,8,Turkey,Ankara,Headphones,160,209883.2,11,1311.77
2022,8,Turkey,Antalya,Televisions,86,39236.64,50,456.24
2022,8,Turkey,Antalya,Smartphones,53,76372.47,24,1440.99
2022,8,Turkey,Antalya,Laptops,165,38854.2,39,235.48
2022,8,Turkey,Antalya,Tablets,86,111312.38,19,1294.33
2022,8,Turkey,Antalya,Headphones,14,15290.52,43,1092.18
2022,8,Oman,Muscat,Televisions,175,33635.0,19,192.2
2022,8,Oman,Muscat,Smartphones,113,45688.16,6,404.32
2022,8,Oman,Muscat,Laptops,140,205126.6,10,1465.19
2022,8,Oman,Muscat,Tablets,179,22684.67,34,126.73
2022,8,Oman,Muscat,Headphones,117,12717.9,47,108.7
2022,8,Oman,Sohar,Televisions,197,290925.66,41,1476.78
2022,8,Oman,Sohar,Smartphones,157,196538.88,25,1251.84
2022,8,Oman,Sohar,Laptops,119,115476.41,35,970.39
2022,8,Oman,Sohar,Tablets,33,44993.85,14,1363.45
2022,8,Oman,Sohar,Headphones,108,16147.08,37,149.51
2022,8,USA,Austin,Televisions,173,68582.39,29,396.43
2022,8,USA,Austin,Smartphones,109,58382.58,24,535.62
2022,8,USA,Austin,Laptops,103,17619.18,47,171.06
2022,8,USA,Austin,Tablets,137,198465.05,25,1448.65
2022,8,USA,Austin,Headphones,180,238978.8,47,1327.66
2022,8,USA,New York,Televisions,124,126956.16,50,1023.84
2022,8,USA,New York,Smartphones,108,140514.48,7,1301.06
2022,8,USA,New York,Laptops,178,17098.68,34,96.06
2022,8,USA,New York,Tablets,66,12468.72,11,188.92
2022,8,USA,New York,Headphones,136,159311.76,29,1171.41
2022,8,USA,Chicago,Televisions,150,168556.5,10,1123.71
2022,8,USA,Chicago,Smartphones,79,43991.94,12,556.86
2022,8,USA,Chicago,Laptops,152,34915.92,41,229.71
2022,8,USA,Chicago,Tablets,195,104644.8,33,536.64
2022,8,USA,Chicago,Headphones,61,26374.57,47,432.37
2022,9,Egypt,Cairo,Televisions,59,20048.2,13,339.8
2022,9,Egypt,Cairo,Smartphones,183,27276.15,35,149.05
2022,9,Egypt,Cairo,Laptops,63,73718.19,31,1170.13
2022,9,Egypt,Cairo,Tablets,42,48220.2,23,1148.1
2022,9,Egypt,Cairo,Headphones,182,157937.78,22,867.79
2022,9,Egypt,Giza,Televisions,128,180174.08,25,1407.61
2022,9,Egypt,Giza,Smartphones,173,62065.48,47,358.76
2022,9,Egypt,Giza,Laptops,93,70240.11,11,755.27
2022,9,Egypt,Giza,Tablets,82,99337.26,36,1211.43
2022,9,Egypt,Giza,Headphones,130,163705.1,17,1259.27
2022,9,Egypt,Alexandria,Televisions,56,58589.44,33,1046.24
2022,9,Egypt,Alexandria,Smartphones,174,249192.36,46,1432.14
2022,9,Egypt,Alexandria,Laptops,185,193397.15,48,1045.39
2022,9,Egypt,Alexandria,Tablets,177,246776.94,20,1394.22
2022,9,Egypt,Alexandria,Headphones,121,36882.01,16,304.81
2022,9,Egypt,Faiyum,Televisions,155,148271.45,31,956.59
2022,9,Egypt,Faiyum,Smartphones,53,43894.07,50,828.19
2022,9,Egypt,Faiyum,Laptops,177,259729.8,13,1467.4
2022,9,Egypt,Faiyum,Tablets,153,62479.08,27,408.36
2022,9,Egypt,Faiyum,Headphones,198,125102.34,34,631.83
2022,9,Turkey,Istanbul,Televisions,64,24440.32,13,381.88
2022,9,Turkey,Istanbul,Smartphones,129,132721.65,33,1028.85
2022,9,Turkey,Istanbul,Laptops,118,135832.16,18,1151.12
2022,9,Turkey,Istanbul,Tablets,84,55821.36,13,664.54
2022,9,Turkey,Istanbul,Headphones,174,112397.04,32,645.96
2022,9,Turkey,Bursa,Televisions,115,79138.4,50,688.16
2022,9,Turkey,Bursa,Smartphones,157,109113.43,19,694.99
2022,9,Turkey,Bursa,Laptops,68,4706.96,40,69.22
2022,9,Turkey,Bursa,Tablets,108,7304.04,9,67.63
2022,9,Turkey,Bursa,Headphones,95,91484.05,18,962.99
2022,9,Turkey,Ankara,Televisions,138,203286.42,6,1473.09
2022,9,Turkey,Ankara,Smartphones,39,50391.12,43,1292.08
2022,9,Turkey,Ankara,Laptops,168,59902.08,42,356.56
2022,9,Turkey,Ankara,Tablets,193,170063.88,30,881.16
2022,9,Turkey,Ankara,Headphones,73,87413.12,24,1197.44
2022,9,Turkey,Antalya,Televisions,181,237227.65,6,1310.65
2022,9,Turkey,Antalya,Smartphones,150,39838.5,29,265.59
2022,9,Turkey,Antalya,Laptops,185,58661.65,29,317.09
